,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-03-19 00:00:00,10510,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23
2012-03-19 01:00:00,10511,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15
2012-03-19 02:00:00,10512,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8
2012-03-19 03:00:00,10513,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2
2012-03-19 04:00:00,10514,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0.0,0,3,3
2012-03-19 05:00:00,10515,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0.0,0,31,31
2012-03-19 06:00:00,10516,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120
2012-03-19 07:00:00,10517,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,25,329,354
2012-03-19 08:00:00,10518,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579
2012-03-19 09:00:00,10519,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331
2012-03-19 10:00:00,10520,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,56,128,184
2012-03-19 11:00:00,10521,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201
2012-03-19 12:00:00,10522,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,71,211,282
2012-03-19 13:00:00,10523,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,69,194,263
2012-03-19 14:00:00,10524,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.194,60,200,260
2012-03-19 15:00:00,10525,1,1,3,15,0,1,1,1,0.64,0.6212,0.57,0.2239,97,189,286
2012-03-19 16:00:00,10526,1,1,3,16,0,1,1,1,0.66,0.6212,0.5,0.2239,65,320,385
2012-03-19 17:00:00,10527,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,106,615,721
2012-03-19 18:00:00,10528,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,120,681,801
2012-03-19 19:00:00,10529,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549
2012-03-19 20:00:00,10530,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330
2012-03-19 21:00:00,10531,1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223
2012-03-19 22:00:00,10532,1,1,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,17,131,148
2012-03-19 23:00:00,10533,1,1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,9,45,54
2012-03-20 00:00:00,10534,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29
2012-03-20 01:00:00,10535,1,1,3,1,0,2,1,1,0.54,0.5152,0.88,0.0,6,9,15
2012-03-20 02:00:00,10536,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10
2012-03-20 03:00:00,10537,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0.0,0,3,3
2012-03-20 04:00:00,10538,1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6
2012-03-20 05:00:00,10539,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0.0,0,20,20
2012-03-20 06:00:00,10540,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100
2012-03-20 07:00:00,10541,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170
2012-03-20 08:00:00,10542,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516
2012-03-20 09:00:00,10543,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325
2012-03-20 10:00:00,10544,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163
2012-03-20 11:00:00,10545,1,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230
2012-03-20 12:00:00,10546,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261
2012-03-20 13:00:00,10547,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284
2012-03-20 14:00:00,10548,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248
2012-03-20 15:00:00,10549,1,1,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,67,177,244
2012-03-20 16:00:00,10550,1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431
2012-03-20 17:00:00,10551,1,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750
2012-03-20 18:00:00,10552,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801
2012-03-20 19:00:00,10553,1,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555
2012-03-20 20:00:00,10554,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377
2012-03-20 21:00:00,10555,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0.0,38,239,277
2012-03-20 22:00:00,10556,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0.0,32,156,188
2012-03-20 23:00:00,10557,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0.0,10,80,90
2012-03-21 00:00:00,10558,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0.0,4,29,33
2012-03-21 01:00:00,10559,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26
2012-03-21 02:00:00,10560,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10
2012-03-21 03:00:00,10561,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,7,8
2012-03-21 04:00:00,10562,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,0,4,4
2012-03-21 05:00:00,10563,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39
2012-03-21 06:00:00,10564,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149
2012-03-21 07:00:00,10565,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372
2012-03-21 08:00:00,10566,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535
2012-03-21 09:00:00,10567,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,38,255,293
2012-03-21 10:00:00,10568,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154
2012-03-21 11:00:00,10569,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192
2012-03-21 12:00:00,10570,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0.0,58,171,229
2012-03-21 13:00:00,10571,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,81,222,303
2012-03-21 14:00:00,10572,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,74,151,225
2012-03-21 15:00:00,10573,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0.0,68,175,243
2012-03-21 16:00:00,10574,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,91,287,378
2012-03-21 17:00:00,10575,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729
2012-03-21 18:00:00,10576,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,152,627,779
2012-03-21 19:00:00,10577,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,86,496,582
2012-03-21 20:00:00,10578,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374
2012-03-21 21:00:00,10579,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251
2012-03-21 22:00:00,10580,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,41,156,197
2012-03-21 23:00:00,10581,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,37,88,125
2012-03-22 00:00:00,10582,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41
2012-03-22 01:00:00,10583,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30
2012-03-22 02:00:00,10584,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6
2012-03-22 03:00:00,10585,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7
2012-03-22 04:00:00,10586,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,0,6,6
2012-03-22 05:00:00,10587,2,1,3,5,0,4,1,2,0.48,0.4697,1.0,0.0896,2,32,34
2012-03-22 06:00:00,10588,2,1,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,10,126,136
2012-03-22 07:00:00,10589,2,1,3,7,0,4,1,2,0.48,0.4697,1.0,0.0896,29,332,361
2012-03-22 08:00:00,10590,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598,649
2012-03-22 09:00:00,10591,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277,318
2012-03-22 10:00:00,10592,2,1,3,10,0,4,1,2,0.5,0.4848,1.0,0.0896,32,110,142
2012-03-22 11:00:00,10593,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0.0,53,166,219
2012-03-22 12:00:00,10594,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,48,224,272
2012-03-22 13:00:00,10595,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298
2012-03-22 14:00:00,10596,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,96,161,257
2012-03-22 15:00:00,10597,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,102,202,304
2012-03-22 16:00:00,10598,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,125,300,425
2012-03-22 17:00:00,10599,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810
2012-03-22 18:00:00,10600,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801
2012-03-22 19:00:00,10601,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0.0,117,469,586
2012-03-22 20:00:00,10602,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424
2012-03-22 21:00:00,10603,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,66,308,374
2012-03-22 22:00:00,10604,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,56,164,220
2012-03-22 23:00:00,10605,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151
2012-03-23 00:00:00,10606,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,30,65,95
2012-03-23 01:00:00,10607,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0.0,18,32,50
2012-03-23 02:00:00,10608,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32
2012-03-23 03:00:00,10609,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10
2012-03-23 04:00:00,10610,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,0,3,3
2012-03-23 05:00:00,10611,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0.0,5,29,34
2012-03-23 06:00:00,10612,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0.0,6,110,116
2012-03-23 07:00:00,10613,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346
2012-03-23 08:00:00,10614,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,47,615,662
2012-03-23 09:00:00,10615,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380
2012-03-23 10:00:00,10616,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275
2012-03-23 11:00:00,10617,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,131,187,318
2012-03-23 12:00:00,10618,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,199,272,471
2012-03-23 13:00:00,10619,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0.0,172,256,428
2012-03-23 14:00:00,10620,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432
2012-03-23 15:00:00,10621,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,191,281,472
2012-03-23 16:00:00,10622,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,219,370,589
2012-03-23 17:00:00,10623,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957
2012-03-23 18:00:00,10624,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830
2012-03-23 19:00:00,10625,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,213,473,686
2012-03-23 20:00:00,10626,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445
2012-03-23 21:00:00,10627,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,64,220,284
2012-03-23 22:00:00,10628,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,53,218,271
2012-03-23 23:00:00,10629,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,51,125,176
2012-03-24 00:00:00,10630,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,45,111,156
2012-03-24 01:00:00,10631,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128
2012-03-24 02:00:00,10632,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,14,55,69
2012-03-24 03:00:00,10633,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,10,22,32
2012-03-24 04:00:00,10634,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7
2012-03-24 05:00:00,10635,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,0,4,4
2012-03-24 06:00:00,10636,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,4,24,28
2012-03-24 07:00:00,10637,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,25,45,70
2012-03-24 08:00:00,10638,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,41,113,154
2012-03-24 09:00:00,10639,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,96,153,249
2012-03-24 10:00:00,10640,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,148,197,345
2012-03-24 11:00:00,10641,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,98,175,273
2012-03-24 12:00:00,10642,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,61,122,183
2012-03-24 13:00:00,10643,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,62,134,196
2012-03-24 14:00:00,10644,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,63,160,223
2012-03-24 15:00:00,10645,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,118,172,290
2012-03-24 16:00:00,10646,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,49,128,177
2012-03-24 17:00:00,10647,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,47,68,115
2012-03-24 18:00:00,10648,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137
2012-03-24 19:00:00,10649,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133
2012-03-24 20:00:00,10650,2,1,3,20,0,6,0,3,0.44,0.4394,1.0,0.194,31,80,111
2012-03-24 21:00:00,10651,2,1,3,21,0,6,0,3,0.44,0.4394,1.0,0.194,16,88,104
2012-03-24 22:00:00,10652,2,1,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,12,71,83
2012-03-24 23:00:00,10653,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,17,88,105
2012-03-25 00:00:00,10654,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80
2012-03-25 01:00:00,10655,2,1,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,24,65,89
2012-03-25 02:00:00,10656,2,1,3,2,0,0,0,3,0.42,0.4242,1.0,0.2985,6,29,35
2012-03-25 03:00:00,10657,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,8,10,18
2012-03-25 04:00:00,10658,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,1,7,8
2012-03-25 05:00:00,10659,2,1,3,5,0,0,0,2,0.4,0.4091,1.0,0.2537,0,6,6
2012-03-25 06:00:00,10660,2,1,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,5,13,18
2012-03-25 07:00:00,10661,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,14,25,39
2012-03-25 08:00:00,10662,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,21,68,89
2012-03-25 09:00:00,10663,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,26,92,118
2012-03-25 10:00:00,10664,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,78,172,250
2012-03-25 11:00:00,10665,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,106,217,323
2012-03-25 12:00:00,10666,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,122,238,360
2012-03-25 13:00:00,10667,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,110,257,367
2012-03-25 14:00:00,10668,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,123,291,414
2012-03-25 15:00:00,10669,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,139,282,421
2012-03-25 16:00:00,10670,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,153,339,492
2012-03-25 17:00:00,10671,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,146,273,419
2012-03-25 18:00:00,10672,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491
2012-03-25 19:00:00,10673,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,114,261,375
2012-03-25 20:00:00,10674,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259
2012-03-25 21:00:00,10675,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,25,124,149
2012-03-25 22:00:00,10676,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,19,92,111
2012-03-25 23:00:00,10677,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,9,56,65
2012-03-26 00:00:00,10678,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,10,23,33
2012-03-26 01:00:00,10679,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,18,10,28
2012-03-26 02:00:00,10680,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,14,6,20
2012-03-26 03:00:00,10681,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,0,1,1
2012-03-26 04:00:00,10682,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,0,4,4
2012-03-26 05:00:00,10683,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,0,36,36
2012-03-26 06:00:00,10684,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,7,110,117
2012-03-26 07:00:00,10685,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,15,355,370
2012-03-26 08:00:00,10686,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,32,625,657
2012-03-26 09:00:00,10687,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282
2012-03-26 10:00:00,10688,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153
2012-03-26 11:00:00,10689,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178
2012-03-26 12:00:00,10690,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,63,216,279
2012-03-26 13:00:00,10691,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,79,222,301
2012-03-26 14:00:00,10692,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,58,159,217
2012-03-26 15:00:00,10693,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223
2012-03-26 16:00:00,10694,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305
2012-03-26 17:00:00,10695,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,65,599,664
2012-03-26 18:00:00,10696,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684
2012-03-26 19:00:00,10697,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,41,417,458
2012-03-26 20:00:00,10698,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221
2012-03-26 21:00:00,10699,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,11,175,186
2012-03-26 22:00:00,10700,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,13,80,93
2012-03-26 23:00:00,10701,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,2,46,48
2012-03-27 00:00:00,10702,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,1,9,10
2012-03-27 01:00:00,10703,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5
2012-03-27 02:00:00,10704,2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,1,6,7
2012-03-27 03:00:00,10705,2,1,3,3,0,2,1,1,0.26,0.2273,0.3,0.3284,0,4,4
2012-03-27 04:00:00,10706,2,1,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,0,3,3
2012-03-27 05:00:00,10707,2,1,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,1,16,17
2012-03-27 06:00:00,10708,2,1,3,6,0,2,1,1,0.22,0.2273,0.37,0.194,5,96,101
2012-03-27 07:00:00,10709,2,1,3,7,0,2,1,1,0.22,0.2273,0.37,0.194,9,277,286
2012-03-27 08:00:00,10710,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,14,567,581
2012-03-27 09:00:00,10711,2,1,3,9,0,2,1,1,0.24,0.2273,0.38,0.194,8,259,267
2012-03-27 10:00:00,10712,2,1,3,10,0,2,1,1,0.26,0.2576,0.35,0.2239,20,118,138
2012-03-27 11:00:00,10713,2,1,3,11,0,2,1,1,0.3,0.303,0.31,0.1642,34,141,175
2012-03-27 12:00:00,10714,2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,34,186,220
2012-03-27 13:00:00,10715,2,1,3,13,0,2,1,1,0.36,0.3485,0.27,0.0,46,165,211
2012-03-27 14:00:00,10716,2,1,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,37,147,184
2012-03-27 15:00:00,10717,2,1,3,15,0,2,1,1,0.42,0.4242,0.2,0.0,42,158,200
2012-03-27 16:00:00,10718,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,38,267,305
2012-03-27 17:00:00,10719,2,1,3,17,0,2,1,1,0.44,0.4394,0.16,0.0,72,542,614
2012-03-27 18:00:00,10720,2,1,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,67,577,644
2012-03-27 19:00:00,10721,2,1,3,19,0,2,1,1,0.42,0.4242,0.17,0.0,40,377,417
2012-03-27 20:00:00,10722,2,1,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,28,266,294
2012-03-27 21:00:00,10723,2,1,3,21,0,2,1,1,0.36,0.3485,0.37,0.1642,21,200,221
2012-03-27 22:00:00,10724,2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134
2012-03-27 23:00:00,10725,2,1,3,23,0,2,1,1,0.36,0.3485,0.37,0.194,5,59,64
2012-03-28 00:00:00,10726,2,1,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,1,29,30
2012-03-28 01:00:00,10727,2,1,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,0,8,8
2012-03-28 02:00:00,10728,2,1,3,2,0,3,1,1,0.34,0.303,0.49,0.2985,0,3,3
2012-03-28 03:00:00,10729,2,1,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,1,4,5
2012-03-28 04:00:00,10730,2,1,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,1,0,1
2012-03-28 05:00:00,10731,2,1,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,2,38,40
2012-03-28 06:00:00,10732,2,1,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,4,111,115
2012-03-28 07:00:00,10733,2,1,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,10,348,358
2012-03-28 08:00:00,10734,2,1,3,8,0,3,1,1,0.38,0.3939,0.46,0.3582,19,639,658
2012-03-28 09:00:00,10735,2,1,3,9,0,3,1,1,0.4,0.4091,0.43,0.4478,16,298,314
2012-03-28 10:00:00,10736,2,1,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,33,140,173
2012-03-28 11:00:00,10737,2,1,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,54,168,222
2012-03-28 12:00:00,10738,2,1,3,12,0,3,1,2,0.54,0.5152,0.39,0.3582,50,218,268
2012-03-28 13:00:00,10739,2,1,3,13,0,3,1,1,0.56,0.5303,0.43,0.3284,60,213,273
2012-03-28 14:00:00,10740,2,1,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221
2012-03-28 15:00:00,10741,2,1,3,15,0,3,1,2,0.62,0.6212,0.41,0.2985,47,152,199
2012-03-28 16:00:00,10742,2,1,3,16,0,3,1,3,0.62,0.6212,0.43,0.0896,51,170,221
2012-03-28 17:00:00,10743,2,1,3,17,0,3,1,1,0.6,0.6061,0.6,0.2239,72,532,604
2012-03-28 18:00:00,10744,2,1,3,18,0,3,1,1,0.6,0.6061,0.6,0.2239,61,580,641
2012-03-28 19:00:00,10745,2,1,3,19,0,3,1,1,0.6,0.6212,0.56,0.194,41,415,456
2012-03-28 20:00:00,10746,2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,38,324,362
2012-03-28 21:00:00,10747,2,1,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,28,233,261
2012-03-28 22:00:00,10748,2,1,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343,21,151,172
2012-03-28 23:00:00,10749,2,1,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,12,81,93
2012-03-29 00:00:00,10750,2,1,3,0,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48
2012-03-29 01:00:00,10751,2,1,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,15,18,33
2012-03-29 02:00:00,10752,2,1,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,0,6,6
2012-03-29 03:00:00,10753,2,1,3,3,0,4,1,1,0.58,0.5455,0.28,0.2537,1,4,5
2012-03-29 04:00:00,10754,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9
2012-03-29 05:00:00,10755,2,1,3,5,0,4,1,1,0.5,0.4848,0.45,0.2239,2,30,32
2012-03-29 06:00:00,10756,2,1,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,3,114,117
2012-03-29 07:00:00,10757,2,1,3,7,0,4,1,1,0.46,0.4545,0.51,0.3582,14,353,367
2012-03-29 08:00:00,10758,2,1,3,8,0,4,1,1,0.46,0.4545,0.47,0.4179,26,628,654
2012-03-29 09:00:00,10759,2,1,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321
